job_id,mode,distance,level,seed,ratio,accuracy,precision,recall,f1,f2,auc,auc_pr
manual_20260506_073241,mixed,wasserstein,in_domain,42,,0.20896241567619658,0.04810126582278481,0.8697183098591549,0.09116073076213324,0.19693828735448893,0.5707668257948905,0.07207254798923438
14897565,mixed,wasserstein,in_domain,99,,0.5213620301959525,0.060625814863103,0.6549295774647887,0.11097852028639618,0.22121788772597525,0.6333915644658934,0.09165362720540685
manual_20260506_073242,mixed,wasserstein,in_domain,123,,0.503372952136203,0.07531760435571688,0.8767605633802817,0.13871866295264623,0.28027915353444394,0.8588301942249255,0.6327090844598868
manual_20260506_154802,mixed,wasserstein,in_domain,256,,0.5248955991005461,0.0790302267002519,0.8838028169014085,0.14508670520231215,0.2910482374768089,0.8749306678170673,0.7466194676658292
manual_20260506_080247,mixed,wasserstein,in_domain,512,,0.5096370061034372,0.07647598654022637,0.8802816901408451,0.14072614691809737,0.28376844494892167,0.8607726805125604,0.6552619086916099
14899797,mixed,wasserstein,in_domain,777,,0.5300353356890459,0.07414571244358478,0.8098591549295775,0.13585351447135263,0.2713544124587069,0.7443568343754889,0.1957740104436192
manual_20260507_064345,mixed,wasserstein,in_domain,999,,0.5078702216511404,0.07647775746496038,0.8838028169014085,0.14077397644419518,0.2840651878678135,0.8682125570657198,0.6992596462206703
manual_20260506_083251,mixed,wasserstein,in_domain,1337,,0.283167362672663,0.048996330671271314,0.7992957746478874,0.09233272320520643,0.1967412029814526,0.5625352586742265,0.07689386536991807
manual_20260506_150128,mixed,wasserstein,in_domain,2024,,0.5388692579505301,0.08098477486232589,0.8802816901408451,0.14832393948383268,0.2959981056121241,0.8777483988413821,0.7705133935746109
manual_20260506_061327,mixed,wasserstein,out_domain,0,,0.4415039535258996,0.05507649513212796,0.7557251908396947,0.10267046927663988,0.21322420848589274,0.6518813867791662,0.08638100153362381
manual_20260505_202925,mixed,wasserstein,out_domain,1,,0.5302565757624657,0.06786296900489397,0.7938931297709924,0.1250375713856327,0.2528567955263798,0.7389557354804274,0.19881182399731126
manual_20260505_202955,mixed,wasserstein,out_domain,3,,0.5462320477650476,0.06896551724137931,0.7786259541984732,0.1267080745341615,0.25461807289066407,0.7254242847128883,0.15116253620209996
manual_20260506_021110,mixed,wasserstein,out_domain,7,,0.6291754074552203,0.09506762132060462,0.9122137404580153,0.17219020172910662,0.3354856822010107,0.9177411782863978,0.7441937754072063
manual_20260505_210001,mixed,wasserstein,out_domain,13,,0.5951266741971922,0.08465804066543438,0.8740458015267175,0.15436467812605326,0.30508926192379426,0.8755577278018226,0.5785707143021898
manual_20260505_210002,mixed,wasserstein,out_domain,42,,0.5789898337905438,0.07061836809366996,0.7366412213740458,0.128881469115192,0.25522348585030413,0.7474722985009357,0.19831651279324955
14897689,mixed,wasserstein,out_domain,99,,0.6493464579635307,0.0990348300461603,0.9007633587786259,0.1784499054820416,0.3439230545030603,0.8817089718772708,0.45040600371405276
manual_20260505_213009,mixed,wasserstein,out_domain,123,,0.5451024689365822,0.07111707480711171,0.8091603053435115,0.1307431390687635,0.26309257880367337,0.7726129764561374,0.2871345111064393
manual_20260506_030350,mixed,wasserstein,out_domain,256,,0.6010973051476521,0.08614232209737828,0.8778625954198473,0.15688949522510232,0.3093060785368478,0.8600860466761416,0.4655471690919514
manual_20260505_220014,mixed,wasserstein,out_domain,512,,0.6072293045021785,0.08894776684330052,0.8969465648854962,0.1618457300275482,0.31842818428184283,0.9028740104310694,0.6734726003792837
14899878,mixed,wasserstein,out_domain,777,,0.6672583508149105,0.10422163588390501,0.9045801526717557,0.18690851735015773,0.3567128236002408,0.92777288307813,0.8384936282188157
